id_cliente,nombre,email,ciudad,zona,segmento,fecha_registro
C00831,Wendolin Irizarry,aracelivillegas@example.com,San Jaime los bajos,Oeste,Premium,2023-03-01
C00832,Gregorio Humberto Romero,ariadnatamez@example.org,San Georgina los altos,Sur,Regular,2022-10-29
C00833,Hermelinda Berta Farías Montoya,reynaldo60@example.org,Vieja Congo,Sur,ocasional,2022-04-29
C00834,Patricia Diana Munguía Lira,bblanco@example.org,San Gabriela los altos,Centro,Regular,2021-09-01
C00835,Teodoro Salazar,bverdugo@example.com,Vieja Estonia,Oeste,Ocacional,2023-12-28
C00836,Sonia Correa,ycasarez@example.net,Vieja Panamá,Sur,Regular,2022-01-01
C00837,Anel María José Acosta Narváez,ramonsaucedo@example.com,Vieja Nauru,Oeste,Premium,2024-02-29
C00838,Lucía Cadena,de-la-rosajos@example.net,San Luz los altos,Centro,Ocasional,2024-12-09
C00839,Srita. Susana Zayas,arceamalia@example.net,Vieja México,Oeste,Regular,2025-01-05
C00840,Lic. Rosario Samaniego,aureliosandoval@example.com,Nueva Cabo Verde,Oeste,REGULAR,2024-12-19
C00841,Santiago Hernández,nicolasalvarez@example.com,San Olivia los bajos,Centro,Premium,2024-08-18
C00842,Clara Negrón Valdés,tania23@example.com,Nueva Bolivia,Este,Ocasional,2025-03-13
C00843,Adán Colón,caballeroespartaco@example.com,Vieja Argentina,Este,Premium,2022-03-29
C00844,Lic. Octavio Yáñez,espartacojuarez@example.com,Vieja Santa Lucía,Sur,Ocasional,2023-06-25
C00845,Salvador Aguilar,dariomadrid@example.net,Nueva Myanmar,Centro,Premium,2024-08-31
C00846,Amalia Negrete Muñiz,miriamballesteros@example.net,San Oswaldo los altos,Sur,Premium,2024-07-22
C00847,Sra. Sessa Ordóñez,amondragon@example.net,San Roberto los bajos,Sur,Premium,2024-03-20
C00848,Mayte Rael,,San Victoria los bajos,Oeste,Premium,2021-07-21
C00849,Sr. Germán Barela,camilolerma@example.com,San Camila los bajos,Este,Ocasional,2025-02-04
C00850,Alejandro Salvador Villalpando Saldivar,debora50@example.net,Vieja Haití,Norte,Regular,2023-07-29
C00851,Arturo Cotto Rangel,mercadoelsa@example.com,San Mitzy los bajos,Centro,Premium,2024-04-19
C00852,  Gabino Ávila Villegas  ,rosario04@example.com,San Mercedes los altos,Este,Ocasional,2024-04-26
C00853,  Dra. Nelly Rascón  ,cristalmaldonado@example.net,San Luis de la Montaña,Sur,Regular,2023-11-26
C00854,Indira Georgina Tovar Cisneros,esther46@example.org,San Liliana de la Montaña,Sur,Regular,2023-11-24
C00855,Sr. Pablo Díaz,kroldan@example.net,Nueva Sri Lanka,Este,Ocasional,2025-07-06
C00856,Teodoro Gabriel Navarro Preciado,jaqueline32@example.com,Vieja Seychelles,Norte,Regular,2024-03-07
C00857,Omar de Jesús Escalante,dcanales@example.net,Nueva El Salvador,Norte,Regular,2022-06-30
C00858,Aldo Borrego,baezasara@example.org,Vieja Senegal,Centro,Premium,2023-03-10
C00859,  Wilfrido Pascual Porras Fonseca  ,bertahernadez@example.org,Vieja San Marino,Sur,Ocasional,2022-08-27
C00860,Catalina Mónica Pacheco Montez,znoriega@example.com,Nueva Omán,Sur,Regular,2023-01-01
C00861,Sra. Mitzy Godoy,,San Isabel de la Montaña,Norte,Ocasional,2025-03-28
C00862,Manuel Hernán Saldivar,arroyoisabel@example.org,Nueva Eritrea,Oeste,Ocasional,2022-01-14
C00863,Dr. Enrique Orellana,tconcepcion@example.net,Vieja Santo Tomé y Príncipe,Este,Ocasional,2023-04-24
C00864,Samuel Vargas,marisoljiminez@example.net,San Ana Luisa de la Montaña,Centro,Regular,2021-10-12
C00865,  Sr. Carlos Benavídez  ,andressevilla@example.org,San Natividad los altos,Norte,Regular,2024-10-09
C00866,Serafín José Eduardo Casanova,vierabarbara@example.net,San María del Carmen de la Montaña,Norte,Ocasional,2021-11-27
C00867,Andrés Olivera Corral,,San Patricia los altos,Oeste,Ocasional,2024-08-05
C00868,Omar Emilio Estévez,marreroarmando@example.org,Nueva Cabo Verde,Este,Ocasional,2024-06-26
C00869,Srita. Daniela Valencia,gustavomadrigal@example.org,Vieja Portugal,Oeste,Premium,2024-07-15
C00870,Dr. Salvador León,preciadoguillermo@example.net,Vieja Rumania,Sur,Regular,2022-04-22
C00871,Ing. Mitzy Villaseñor,lilia81@example.org,San Rolando los bajos,Norte,Premium,2021-09-03
C00872,Alvaro Granado Treviño,zmatos@example.org,Vieja Guatemala,Centro,Premium,2021-10-07
C00873,María José Amador Tijerina,cordovadaniela@example.com,Vieja Honduras,Oeste,Premium,2024-03-12
C00874,  Sandra Lilia Pérez  ,jorge10@example.net,Vieja Australia,Sur,Regular,2024-06-04
C00875,María Cristina Florencia Figueroa Velasco,polancovanesa@example.net,Vieja Sri Lanka,Centro,Premium,2023-12-21
C00876,Diana Gonzales,sergiovanegas@example.org,San Zeferino los bajos,Norte,premiun,2022-04-29
C00877,Carlos Riojas Frías,ubenavides@example.com,Nueva Panamá,Sur,Premium,2021-09-06
C00878,Abril Camacho,amalia45@example.org,San Yeni los bajos,Centro,Premium,2024-02-27
C00879,Alejandra Casares,oserrano@example.net,Vieja Colombia,Centro,Premiun,2022-12-05
C00880,Indira Muro Saavedra,,Vieja Congo,Este,Regular,2025-01-09
C00881,Sr. Jorge Guardado,hurena@example.net,San Dulce los bajos,Oeste,Premium,2025-03-14
C00882,Mauricio Escobar,ysaucedo@example.org,San Amelia los altos,Centro,Ocasional,2023-05-30
C00883,  Trinidad Catalina Gollum  ,ariadnapelayo@example.net,San Isabel los bajos,Centro,Ocasional,2023-05-22
C00884,Berta Esparta Olivo,dmedina@example.org,San Esparta los altos,Oeste,Ocasional,2021-12-26
C00885,Iván Valadez Aguilar,ladame@example.net,Vieja República Checa,Este,Regular,2022-11-29
C00886,Luisa de la Crúz,patriciomondragon@example.com,Nueva Suiza,Centro,Ocasional,2021-09-16
C00887,Adriana Candelaria Bétancourt,jose-eduardoaguilera@example.com,San Abril los altos,Oeste,Regular,2024-10-04
C00888,Ing. Samuel Saavedra,yeni39@example.net,San Ana María de la Montaña,Oeste,Ocasional,2023-01-13
C00889,Leonor María Luisa Becerra,ivanmarin@example.net,San Silvia de la Montaña,Sur,Regular,2022-09-24
C00890,Norma Norma Huerta,serafin54@example.org,San Reina los bajos,Norte,Ocasional,2024-05-29
C00891,Oswaldo Gonzalo Madrid,pfranco@example.org,San Isaac los bajos,Oeste,Premium,2022-06-18
C00892,Lic. Jaqueline Narváez,oquinonez@example.org,San Tomás los altos,Sur,Ocasional,2024-05-21
C00893,Alma Anel Riojas,lucas98@example.org,San Ana Luisa de la Montaña,Norte,Ocasional,2023-08-11
C00894,Srita. Noelia Vigil,andrescazares@example.org,Nueva Samoa,Sur,Ocasional,2023-02-13
C00895,Renato Carvajal,drico@example.org,Nueva Bhután,Centro,REGULAR,2025-05-05
C00896,Alfredo Raúl Griego,ocasioabril@example.org,San Francisco Javier los bajos,Sur,Ocasional,2024-06-06
C00897,Dr. Daniel Medrano,vallejoconchita@example.org,San José María de la Montaña,Centro,Ocasional,2024-09-26
C00898,Sra. Pilar de la Fuente,amadoralarcon@example.net,San Esther los altos,Oeste,Regular,2023-03-19
C00899,Arcelia Pedraza,doloresrincon@example.com,Nueva Guatemala,Norte,Premium,2021-11-24
C00900,Rocío Elsa Cavazos,oscar26@example.org,San Benito los altos,Sur,Premium,2021-12-08
C00901,Patricio Yáñez,graciela31@example.org,San Silvano los bajos,Oeste,Premium,2023-11-09
C00902,Elvira González Solano,rosariobermudez@example.org,Nueva Chile,Oeste,Premium,2022-09-21
C00903,Cristobal Jorge Luis Meléndez Briones,lfeliciano@example.com,Nueva Islandia,Este,Premium,2022-05-15
C00904,Srita. Rosa Juárez,isabela02@example.com,San Silvano de la Montaña,Centro,Premium,2024-06-02
C00905,Ing. Antonio Galindo,ivaldivia@example.org,San Ana los bajos,Oeste,REGULAR,2023-08-11
C00906,Mariano Collazo Noriega,zmojica@example.net,San Augusto los altos,Oeste,ocasional,2025-06-06
C00907,Olivia Esparza Armenta,tamezhector@example.org,Nueva Namibia,Oeste,Premiun,2024-12-15
C00908,Catalina Guzmán Candelaria,ofonseca@example.org,San Verónica los bajos,Centro,Ocasional,2024-05-04
C00909,  Martín Abel Figueroa Armas  ,kterrazas@example.com,San Iván los altos,Oeste,Regular,2022-08-02
C00910,Micaela Mata,,San Raquel los bajos,Este,Premium,2022-06-22
C00911,Lic. Aurora Cruz,raultrujillo@example.net,Nueva China,Sur,Regular,2023-06-26
C00912,Dra. Emilia Batista,wrosas@example.net,Vieja Somalia,Sur,Ocasional,2023-08-13
C00913,Dra. Carolina Quiñones,jacobo09@example.net,San Ángel los bajos,Norte,Regular,2023-12-25
C00914,Leonardo Genaro Navarrete Montaño,marcos60@example.com,Nueva Liberia,Sur,ocasional,2024-03-22
C00915,Irma Palacios,de-la-rosaernesto@example.com,Nueva Egipto,Sur,Premium,2023-12-30
C00916,Gonzalo Lugo,darenas@example.com,San Oswaldo de la Montaña,Norte,Regular,2024-04-10
C00917,Germán Tovar de la Garza,lmercado@example.com,Vieja Barbados,Oeste,Regular,2024-06-28
C00918,Sra. Carlota Parra,carlosolivo@example.org,San Martín los bajos,Sur,Regular,2022-01-15
C00919,Amador Camacho Contreras,vanegasjeronimo@example.org,Nueva China,Sur,Regular,2025-05-20
C00920,Miguel Ángel Fernando Cotto,lorenzo84@example.org,Vieja Fiji,Sur,Regular,2023-04-27
C00921,Blanca Romo Rojo,beltranlinda@example.com,San Marcela de la Montaña,Este,Ocasional,2021-07-22
C00922,Cristobal Maximiliano Zavala Ocasio,aldonza53@example.net,Nueva Belice,Norte,Regular,2022-12-31
C00923,Mercedes Ochoa Santiago,cpadilla@example.net,San Humberto de la Montaña,Centro,Premium,2021-07-28
C00924,Delia Paredes Sisneros,gluevano@example.net,Nueva Bahrein,Norte,Ocasional,2024-05-14
C00925,Carlota Amanda Acosta de León,jorge-luisalfaro@example.com,Nueva Turkmenistán,Norte,Regular,2024-12-06
C00926,Carla Alcántar de la Fuente,tamezadela@example.net,San Zeferino los altos,Sur,Ocasional,2024-06-22
C00927,Ing. Julia Velásquez,bernalsilvano@example.com,Vieja República de Moldova,Oeste,Premium,2022-10-22
C00928,Armando Maximiliano Medrano,aserna@example.net,San Abraham los bajos,Este,Ocasional,2024-03-24
C00929,Wilfrido Agustín Arteaga Colunga,gerardo13@example.net,Nueva Islas Marshall,Este,Ocasional,2024-10-08
C00930,  Karla Mayte Herrera  ,rosaliaherrera@example.net,San Carlos los bajos,Este,Premium,2024-09-12
C00931,Timoteo Enríquez Juárez,manuelleon@example.org,Vieja Alemania,Centro,premiun,2023-10-01
C00932,Gabriel Velásquez Badillo,jacintoguerra@example.net,San Ignacio los altos,Centro,Premium,2024-03-12
C00933,Ing. Beatriz Valenzuela,gregoriocavazos@example.net,San Asunción de la Montaña,Oeste,Ocasional,2024-10-31
C00934,Dr. Zeferino Soto,beltranelvira@example.com,San Frida los bajos,Norte,Ocasional,2023-06-24
C00935,Ing. Andrés Grijalva,marisol89@example.org,San Margarita los altos,Sur,Premium,2025-02-26
C00936,Virginia Teresa Merino,ruby35@example.org,San Minerva los bajos,Oeste,Premium,2023-02-23
C00937,Noemí Josefina Valdez,zolivo@example.net,Nueva Liberia,Este,Premium,2022-11-25
C00938,Ing. Adalberto Mateo,lalonso@example.org,San Agustín los altos,Este,Ocasional,2023-07-02
C00939,Dr. Camilo Marín,huertagraciela@example.net,San Abigail los bajos,Este,Premium,2022-03-02
C00940,Hugo Yáñez,acollado@example.net,Nueva Arabia Saudita,Este,Premium,2023-10-24
C00941,Sr. Felix Montenegro,correaagustin@example.net,San Isabela de la Montaña,Centro,Ocasional,2022-04-03
C00942,Santiago Vicente Gallardo,nietojose@example.org,San Guadalupe de la Montaña,Centro,Regular,2022-08-31
C00943,Cristian de la Torre,georgina80@example.com,Vieja Papua Nueva Guinea,Oeste,REGULAR,2023-12-05
C00944,Dra. Zoé Arteaga,aarias@example.net,San René los altos,Centro,Premium,2022-11-30
C00945,Rocío Catalina Archuleta Olivárez,dolores31@example.org,Nueva Sudáfrica,Oeste,Premium,2022-07-04
C00946,Dra. Mariana Batista,mescobedo@example.net,San Esmeralda de la Montaña,Norte,Premium,2021-08-02
C00947,Lucas Serafín Maestas Cervantes,lmarrero@example.org,Vieja China,Oeste,Regular,2023-01-08
C00948,Ing. Luis Miguel Dueñas,jbustos@example.com,Vieja Montenegro,Sur,Premium,2024-05-28
C00949,Abelardo Díaz Jasso,socorro54@example.com,San Marco Antonio de la Montaña,Sur,Ocasional,2021-12-06
C00950,Cristina Leticia Valencia Guerrero,mariano60@example.org,San Zacarías los altos,Centro,Ocasional,2023-11-22
C00951,Enrique Reyes,navarroines@example.net,Vieja Libia,Sur,Regular,2022-09-30
C00952,Noemí Saucedo,leonel17@example.com,Nueva Bolivia,Este,Regular,2023-04-16
C00953,Bernardo Gerónimo de la Torre,racuna@example.net,San Diana de la Montaña,Oeste,Regular,2023-05-13
C00954,Ángel Isaac Fernández Portillo,alberto64@example.net,Vieja Federación de Rusia,Este,Regular,2022-12-17
C00955,Dr. Renato Cepeda,marco-antonio67@example.net,San Julio César los bajos,Este,Regular,2021-12-28
C00956,Mateo Eugenio Ordóñez,kcolunga@example.com,San Anel de la Montaña,Centro,Premium,2021-11-23
C00957,  Srita. Yeni Patiño  ,labrego@example.net,San Rebeca los bajos,Norte,Regular,2023-04-28
C00958,Carlos Cavazos Cardenas,limonsusana@example.net,Nueva Guyana,Oeste,Ocasional,2024-09-30
C00959,Srita. Susana Lira,orodriguez@example.com,Nueva Santo Tomé y Príncipe,Este,Regular,2025-05-01
C00960,Alma Elisa Barela Paz,cpatino@example.org,San Rafaél los bajos,Centro,Ocasional,2021-12-08
C00961,Ing. Araceli Bermúdez,,Vieja Belarús,Sur,Regular,2024-10-16
C00962,Lorenzo Julio Carmona,otovar@example.com,San Virginia los altos,Norte,Ocasional,2025-05-14
C00963,Ing. Aldonza Fierro,anguloana-luisa@example.net,Vieja Liberia,Centro,Premium,2024-02-23
C00964,Ángel Colunga,pizarronatalia@example.com,Nueva Tuvalu,Este,Premiun,2021-10-17
C00965,Fabiola Jiménez,luisaocasio@example.net,Nueva República Democrática del Congo,Centro,Regular,2024-05-27
C00966,Mariana Sofía Campos Madrigal,amalia51@example.com,San José los bajos,Este,Ocasional,2025-02-22
C00967,  Indira Yuridia Garica Alfaro  ,,San Héctor los bajos,Sur,Ocasional,2023-07-20
C00968,Sr. Fernando Terrazas,,Nueva Brasil,Oeste,Ocasional,2025-04-16
C00969,Rufino Juan Perales,francisco-javierarellano@example.org,San Jonás de la Montaña,Oeste,Regular,2025-01-24
C00970,Guillermina Anabel Ceballos Chapa,augustopelayo@example.org,San Irma de la Montaña,Sur,Regular,2024-12-24
C00971,Paulina Dulce Oquendo Almonte,catalina96@example.net,Vieja Liberia,Este,Ocasional,2024-01-08
C00972,  Lic. Héctor Garica  ,barreraflavio@example.org,Vieja El Salvador,Centro,Ocasional,2022-11-15
C00973,Federico Juan Carlos Medrano Briones,rociocalvillo@example.net,Nueva Gambia,Sur,Premiun,2022-05-24
C00974,Salma Irma Espinoza Loya,hermelindaiglesias@example.com,Vieja Liechtenstein,Norte,Premium,2024-07-26
C00975,Wilfrido Juan Carlos Llamas Acosta,ariasluis-manuel@example.net,Nueva Nauru,Sur,Regular,2021-12-22
C00976,Srita. Laura Vela,esmeraldaborrego@example.org,Nueva Tailandia,Este,Ocasional,2024-02-02
C00977,José Emilio Ramiro Rubio,juan13@example.net,Vieja Israel,Centro,Ocasional,2024-08-23
C00978,Nicolás Eugenio Carranza Ybarra,gpolanco@example.com,San Jacinto los altos,Oeste,Premium,2024-03-16
C00979,Jesús Samaniego,eornelas@example.net,San Maximiliano los bajos,Sur,Regular,2021-09-22
C00980,Natalia Adela Segura,barbara67@example.net,San Celia de la Montaña,Norte,Regular,2024-11-30
C00981,  Augusto Alfonso Montemayor Toro  ,ovaldes@example.com,San María los altos,Oeste,Ocasional,2021-10-08
C00982,Dolores Vera Briones,raquelsevilla@example.com,San Salvador de la Montaña,Centro,Ocasional,2021-12-13
C00983,Miriam Julia Bustamante,catalinavalentin@example.net,San Hilda los altos,Centro,Ocasional,2024-03-11
C00984,Gabriel Sauceda,ursula41@example.org,Nueva Burundi,Norte,Ocasional,2024-09-04
C00985,Bianca Tafoya Carrero,monterofelipe@example.org,Vieja Benin,Centro,Ocasional,2021-09-02
C00986,Olga Sessa Peres,castanedaoctavio@example.com,Nueva Países Bajos,Centro,Regular,2021-07-16
C00987,Inés Adriana León,cespinosa@example.net,San Angélica los bajos,Oeste,Regular,2023-04-24
C00988,Natalia Dulce Rivera,xulibarri@example.net,San Micaela los altos,Norte,Ocasional,2025-04-06
C00989,Tomás Saucedo Alemán,colivera@example.com,San Diego los bajos,Oeste,Premium,2021-09-10
C00990,Dra. Pamela Barrientos,porfirio58@example.net,Nueva Egipto,Centro,Premium,2021-12-21
C00991,María Eugenia Batista,lmontano@example.net,Vieja Venezuela,Norte,Regular,2023-03-15
C00992,  Sandra Concepción Coronado Partida  ,avilajose-eduardo@example.net,San Dolores los altos,Centro,Premium,2021-12-05
C00993,Eduardo Botello Zedillo,yalva@example.com,San Enrique de la Montaña,Este,Ocacional,2024-03-26
C00994,Óscar Oswaldo Olvera,igonzales@example.com,Nueva Suiza,Este,Ocasional,2024-03-27
C00995,José María Arteaga Prado,aromero@example.net,Vieja Andorra,Norte,premiun,2022-02-19
C00996,  Barbara Vela  ,yuridia78@example.org,San Daniel de la Montaña,Centro,Premium,2024-10-10
C00997,Samuel Feliciano Archuleta,adela96@example.net,San Rodrigo los bajos,Centro,Ocasional,2024-07-12
C00998,René Patricio Téllez,jose-luisuribe@example.com,San Alonso los bajos,Norte,premiun,2024-10-22
C00999,Estela de León Benavides,rufino82@example.org,Nueva Gabón,Oeste,Ocasional,2024-12-24
C01000,Concepción Corrales,germanpineda@example.net,San Eloisa los bajos,Norte,Ocasional,2024-12-13
C01001,  Teodoro Urrutia  ,rasconjaqueline@example.net,Nueva Sudán,Este,Ocasional,2024-01-19
C01002,Laura Bianca Vega,herrerajaqueline@example.net,San Olga de la Montaña,Oeste,premiun,2023-09-11
C01003,Sr. Horacio Sotelo,tguillen@example.org,Vieja Luxemburgo,Este,Regular,2021-11-17
C01004,Teresa Pichardo Corona,alfredopedraza@example.net,San Cristian los bajos,Este,Ocasional,2023-07-30
C01005,Laura Susana Lira Urbina,rolandoblanco@example.org,Nueva Papua Nueva Guinea,Sur,Premium,2022-07-24
C01006,Nicolás Ángel Serrano Narváez,evelio43@example.com,San Emilia de la Montaña,Este,Premium,2022-01-19
C01007,Israel Manuel Rascón Barreto,zcastellanos@example.com,Vieja República Dominicana,Oeste,Ocasional,2025-03-30
C01008,Sergio Teodoro Soria,espartafranco@example.net,Nueva Uganda,Norte,Ocacional,2023-06-12
C01009,Marisela Lourdes Botello,blanca36@example.net,San Miguel los bajos,Norte,Premiun,2022-08-10
C01010,Hugo Romo,cejaandrea@example.org,San Jesús los altos,Centro,Premium,2021-11-19
C01011,Indira Catalina Zamora Cruz,noemijasso@example.org,San Marisela de la Montaña,Norte,Ocasional,2023-05-31
C01012,Lic. Francisco Montañez,jojeda@example.net,San Beatriz los altos,Oeste,Premium,2022-06-08
C01013,Jacinto Fernando de la Fuente Barreto,zacariasroldan@example.com,San Asunción los altos,Sur,Premium,2023-09-24
C01014,  Nancy Fierro  ,jesusbadillo@example.com,Nueva San Vicente y las Granadinas,Sur,Ocasional,2024-09-19
C01015,Dr. Benito Manzanares,amalia25@example.org,San Juan Carlos de la Montaña,Sur,Regular,2022-05-08
C01016,Israel José María Oquendo Nazario,maria35@example.org,Vieja Filipinas,Norte,Ocasional,2023-05-21
C01017,Tomás Gerónimo Guerrero,olga50@example.org,Vieja Países Bajos,Este,Premium,2023-10-17
C01018,Dr. Julio César Portillo,miriam73@example.org,Nueva Kiribati,Norte,Ocasional,2024-08-01
C01019,  Leticia Vargas  ,leticia36@example.net,Nueva Noruega,Norte,Premium,2021-08-27
C01020,Lucas Villareal Jasso,paezgenaro@example.com,San Cynthia los altos,Este,Regular,2024-08-10
C01021,Marisela Villalpando,yeni23@example.net,Nueva Suecia,Norte,Ocacional,2025-01-31
C01022,Alvaro Blanco Laboy,,San Inés los altos,Centro,premiun,2024-10-07
C01023,Dr. José Niño,garridoraquel@example.net,San Yolanda los bajos,Norte,Ocasional,2021-10-05
C01024,Ing. Aurora Villegas,felixsuarez@example.com,Nueva Tonga,Oeste,Ocasional,2024-02-24
C01025,Natividad Carla Rodarte Rocha,palcantar@example.com,San Ignacio los bajos,Centro,Regular,2024-02-28
C01026,Úrsula Barbara Zayas Cruz,julio-cesar05@example.org,San Miguel de la Montaña,Sur,Premium,2024-04-08
C01027,  José Emilio Gregorio Prieto  ,montiveros@example.com,Vieja Granada,Oeste,Ocasional,2022-10-07
C01028,Socorro Aguilar Alvarado,rubenulloa@example.net,San Marco Antonio de la Montaña,Norte,Premium,2022-11-29
